# id	disposition	subject	core functions	expression
own_process:34	run-fn	HB_GETENV	HB_GETENV	hb_GetEnv( "" )
own_process:35	run-fn	HB_GETENV	HB_GETENV	hb_GetEnv( "", "dflt" )
own_process:36	run-fn	HB_GETENV	HB_GETENV	hb_GetEnv( "PATH" ) == ""
own_process:37	run-fn	HB_GETENV	HB_GETENV	hb_GetEnv( "path" ) == hb_GetEnv( "PATH" )
own_process:40	run-fn	ERRORLEVEL	ERRORLEVEL	ErrorLevel()
own_process:41	run-fn	ERRORLEVEL	ERRORLEVEL	ErrorLevel( 3 )
own_process:42	run-fn	ERRORLEVEL	ERRORLEVEL	ErrorLevel()
own_process:43	run-fn	ERRORLEVEL	ERRORLEVEL	ErrorLevel( 0 )
own_process:47	run-fn	HB_RUN	HB_RUN	hb_run( "exit 3" )
own_process:48	run-fn	HB_RUN	HB_RUN	hb_run( "exit 0" )
own_process:49	run-fn	HB_PROCESSRUN	HB_PROCESSRUN	hb_processRun( "cmd /c exit 5" )
own_process:50	run-fn	HB_PROCESSRUN	HB_PROCESSRUN	hb_processRun( "_rtl_no_such_program_.exe" )
own_process:51	run-fn	FERROR	FERROR	FError()
own_process:63	run-fn	VALTYPE	INKEY,VALTYPE	ValType( Inkey() )
own_process:64	run-fn	HB_KEYSTD	HB_KEYSTD	hb_keyStd( 27 )
own_process:65	run-fn	HB_KEYSTD	HB_KEYSTD	hb_keyStd( 65 )
own_process:68	run-fn	DISKCHANGE	DISKCHANGE,HB_CURDRIVE	DiskChange( hb_CurDrive() )
own_process:69	run-fn	DISKCHANGE	DISKCHANGE	DiskChange( "" )
own_process:70	run-fn	DISKCHANGE	DISKCHANGE	DiskChange( "1" )
own_process:73	run-fn	VERSION	VERSION	Version() == ""
own_process:74	run-fn	PROCNAME	PROCNAME	ProcName() == ""
own_process:75	run-fn	PROCLINE	PROCLINE	ProcLine() > 0
own_process:76	run-fn	PROCFILE	PROCFILE	ProcFile() == ""
own_process:77	run-fn	PROCNAME	PROCNAME	ProcName( 1000 )
own_process:78	run-fn	PROCLINE	PROCLINE	ProcLine( 1000 )
own_process:79	run-fn	PROCFILE	PROCFILE	ProcFile( 1000 )
own_process:83	run-fn	SET	SET	Set( 27 )
own_process:84	run-fn	SET	SET	Set( 27, "ON" )
own_process:85	run-fn	SET	SET	Set( 27 )
own_process:86	run-fn	SET	SET	Set( 27, "offline" )
own_process:87	run-fn	SET	SET	Set( 27, "maybe" )
own_process:88	run-fn	SET	SET	Set( 27, 1 )
own_process:89	run-fn	SET	SET	Set( 27 )
own_process:90	run-fn	SET	SET	Set( 25, 5 )
own_process:91	run-fn	SET	SET	Set( 25, "x" )
own_process:92	run-fn	SET	SET	Set( 25, 0 )
own_process:93	run-fn	SET	SET	Set( 34, 3 )
own_process:94	run-fn	SET	SET	Set( 34 )
own_process:95	run-fn	SET	SET	Set( 999 )
own_reflect:16	run-fn	TYPE	TYPE	Type( "pnRtlNeverDeclared" )
own_reflect:17	run-fn	TYPE	TYPE	Type( "pnRtlCount" )
own_reflect:18	run-op			DeclarePublics()
own_reflect:19	run-fn	TYPE	TYPE	Type( "pnRtlCount" )
own_reflect:20	run-fn	TYPE	TYPE	Type( "paRtlList" )
own_reflect:21	run-fn	TYPE	TYPE	Type( "pxRtlNil" )
own_reflect:22	run-fn	TYPE	TYPE	Type( "PNRTLCOUNT" )
own_reflect:25	run-fn	TYPE	TYPE	Type( "ReflectLinked()" )
own_reflect:26	run-fn	TYPE	TYPE	Type( "rtlNoSuchFunction_77()" )
own_reflect:30	run-fn	HB_ISFUNCTION	HB_ISFUNCTION	hb_IsFunction( "ReflectLinked" )
own_reflect:31	run-fn	HB_ISFUNCTION	HB_ISFUNCTION	hb_IsFunction( "REFLECTLINKED" )
own_reflect:32	run-fn	HB_ISFUNCTION	HB_ISFUNCTION	hb_IsFunction( "rtlNoSuchFunction_77" )
own_reflect:33	run-fn	HB_ISFUNCTION	HB_ISFUNCTION	hb_IsFunction( "Str" )
own_reflect:36	run-fn	HB_EXECFROMARRAY	HB_EXECFROMARRAY	hb_ExecFromArray( { "ReflectLinked" } )
own_reflect:37	run-fn	HB_EXECFROMARRAY	HB_EXECFROMARRAY	hb_ExecFromArray( { "ReflectAdd", 2, 3 } )
own_reflect:38	run-fn	HB_EXECFROMARRAY	HB_EXECFROMARRAY	hb_ExecFromArray( { @ReflectAdd(), 4, 5 } )
own_reflect:39	run-fn	HB_EXECFROMARRAY	HB_EXECFROMARRAY	hb_ExecFromArray( "ReflectAdd", { 6, 7 } )
own_reflect:40	run-fn	HB_EXECFROMARRAY	HB_EXECFROMARRAY	hb_ExecFromArray( {| nA, nB | nA * nB }, { 3, 4 } )
own_sockets_mt:31	run-fn	HB_INETINIT	HB_INETINIT	hb_inetInit()
own_sockets_mt:34	run-fn	HB_SOCKETERRORSTRING	HB_SOCKETERRORSTRING	hb_socketErrorString( 0 )
own_sockets_mt:35	run-fn	HB_SOCKETERRORSTRING	HB_SOCKETERRORSTRING	hb_socketErrorString( 2 )
own_sockets_mt:36	run-fn	HB_SOCKETERRORSTRING	HB_SOCKETERRORSTRING	hb_socketErrorString( 14 )
own_sockets_mt:37	run-fn	HB_SOCKETERRORSTRING	HB_SOCKETERRORSTRING	hb_socketErrorString( 70 )
own_sockets_mt:38	run-fn	HB_SOCKETERRORSTRING	HB_SOCKETERRORSTRING	hb_socketErrorString( 70 + 1 )
own_sockets_mt:41	run-fn	VALTYPE	HB_SOCKETOPEN,VALTYPE	ValType( hb_socketOpen() )
own_sockets_mt:42	run-fn	HB_SOCKETOPEN	HB_SOCKETCLOSE,HB_SOCKETERRORSTRING,HB_SOCKETGETERROR,HB_SOCKETOPEN	OpenError()
own_sockets_mt:45	run-fn	HB_SOCKETOPEN	EMPTY,HB_SOCKETACCEPT,HB_SOCKETBIND,HB_SOCKETCLOSE,HB_SOCKETERRORSTRING,HB_SOCKETGETERROR,HB_SOCKETLISTEN,HB_SOCKETOPEN	AcceptTimeout( 0 )
own_sockets_mt:46	run-fn	HB_SOCKETOPEN	EMPTY,HB_SOCKETACCEPT,HB_SOCKETBIND,HB_SOCKETCLOSE,HB_SOCKETERRORSTRING,HB_SOCKETGETERROR,HB_SOCKETLISTEN,HB_SOCKETOPEN	AcceptTimeout( 50 )
own_sockets_mt:50	run-fn	HB_SOCKETOPEN	HB_SOCKETCLOSE,HB_SOCKETCONNECT,HB_SOCKETERRORSTRING,HB_SOCKETGETERROR,HB_SOCKETOPEN	ConnectRefused( 5000 )
own_sockets_mt:51	run-fn	HB_SOCKETOPEN	HB_SOCKETCLOSE,HB_SOCKETCONNECT,HB_SOCKETERRORSTRING,HB_SOCKETGETERROR,HB_SOCKETOPEN	ConnectRefusedBlocking()
own_sockets_mt:55	run-fn	HB_SOCKETOPEN	EMPTY,HB_MUTEXSUBSCRIBE,HB_NTOS,HB_SOCKETACCEPT,HB_SOCKETBIND,HB_SOCKETCLOSE,HB_SOCKETCONNECT,HB_SOCKETERRORSTRING,HB_SOCKETLISTEN,HB_SOCKETOPEN,HB_SOCKETRECV,HB_SOCKETSEND,HB_THREADSTART,HB_THREADWAIT,LEFT,SPACE,UPPER	Echo( "hello" )
own_sockets_mt:58	run-fn	CHR	CHR,EMPTY,HB_MUTEXSUBSCRIBE,HB_SOCKETACCEPT,HB_SOCKETBIND,HB_SOCKETCLOSE,HB_SOCKETCONNECT,HB_SOCKETLISTEN,HB_SOCKETOPEN,HB_SOCKETRECV,HB_SOCKETSEND,HB_THREADSTART,HB_THREADWAIT,LEFT,LEN,SPACE,UPPER	EchoBytes()
own_sockets_mt:62	run-fn	HB_MUTEXCREATE	EMPTY,HB_MUTEXCREATE,HB_MUTEXNOTIFY,HB_MUTEXSUBSCRIBE,HB_NTOS,HB_SOCKETACCEPT,HB_SOCKETBIND,HB_SOCKETCLOSE,HB_SOCKETCONNECT,HB_SOCKETERRORSTRING,HB_SOCKETLISTEN,HB_SOCKETOPEN,HB_SOCKETRECV,HB_SOCKETSEND,HB_THREADSTART,HB_THREADWAIT,LEFT,SPACE,UPPER	RecvShort()
own_sockets_mt:65	run-fn	HB_SOCKETOPEN	HB_SOCKETBIND,HB_SOCKETCLOSE,HB_SOCKETERRORSTRING,HB_SOCKETGETERROR,HB_SOCKETLISTEN,HB_SOCKETOPEN	BindInUse()
own_sockets_mt:69	run-fn	HB_SOCKETOPEN	HB_SOCKETBIND,HB_SOCKETCLOSE,HB_SOCKETERRORSTRING,HB_SOCKETGETERROR,HB_SOCKETLISTEN,HB_SOCKETOPEN,HB_SOCKETSHUTDOWN	ShutdownListener()
own_sockets_mt:73	run-fn	HB_SOCKETOPEN	HB_NTOS,HB_SOCKETCLOSE,HB_SOCKETOPEN	CloseTwice()
own_sockets_mt:74	run-fn	HB_SOCKETOPEN	HB_NTOS,HB_SOCKETCLOSE,HB_SOCKETCONNECT,HB_SOCKETOPEN	BadAddress( "localhost" )
own_sockets_mt:75	run-fn	HB_SOCKETOPEN	HB_NTOS,HB_SOCKETCLOSE,HB_SOCKETCONNECT,HB_SOCKETOPEN	BadAddress( "1.2.3" )
own_sockets_mt:77	run-fn	VALTYPE	HB_INETCLEANUP,VALTYPE	ValType( hb_inetCleanup() )
own_strings:15	run-fn	LEN	HB_ATOKENS,LEN	Len( hb_ATokens( "a,b,c", "," ) )
own_strings:16	run-fn	HB_ATOKENS	HB_ATOKENS	hb_ATokens( "a,b,c", "," )[ 2 ]
own_strings:17	run-fn	LEN	HB_ATOKENS,LEN	Len( hb_ATokens( "a,,c", "," ) )
own_strings:18	run-fn	HB_ATOKENS	HB_ATOKENS	hb_ATokens( "a,,c", "," )[ 2 ]
own_strings:19	run-fn	LEN	HB_ATOKENS,LEN	Len( hb_ATokens( ",a,", "," ) )
own_strings:20	run-fn	LEN	HB_ATOKENS,LEN	Len( hb_ATokens( "", "," ) )
own_strings:21	run-fn	LEN	HB_ATOKENS,LEN	Len( hb_ATokens( "  one   two  " ) )
own_strings:22	run-fn	HB_ATOKENS	HB_ATOKENS	hb_ATokens( "  one   two  " )[ 2 ]
own_strings:23	run-fn	LEN	HB_ATOKENS,LEN	Len( hb_ATokens( "a::b::c", "::" ) )
own_strings:24	run-fn	HB_ATOKENS	HB_ATOKENS	hb_ATokens( "a::b::c", "::" )[ 3 ]
own_strings:25	run-fn	LEN	HB_ATOKENS,LEN	Len( hb_ATokens( 'x,"a,b",y', ",", .T. ) )
own_strings:26	run-fn	HB_ATOKENS	HB_ATOKENS	hb_ATokens( 'x,"a,b",y', "," , .T. )[ 2 ]
own_strings:27	run-fn	LEN	CHR,HB_ATOKENS,LEN	Len( hb_ATokens( "l1" + Chr( 13 ) + Chr( 10 ) + "l2" + Chr( 10 ) + "l3", .T. ) )
own_strings:30	run-fn	HB_STRREPLACE	HB_STRREPLACE	hb_StrReplace( "a/b/c", hRepl )
own_strings:31	run-fn	HB_STRREPLACE	HB_STRREPLACE	hb_StrReplace( "abcabc", "ab", "xy" )
own_strings:32	run-fn	HB_STRREPLACE	HB_STRREPLACE	hb_StrReplace( "abcabc", "ab", "x" )
own_strings:33	run-fn	HB_STRREPLACE	HB_STRREPLACE	hb_StrReplace( "abcabc", "ab" )
own_strings:34	run-fn	HB_STRREPLACE	HB_STRREPLACE	hb_StrReplace( "one two", { "one", "two" }, { "1", "22" } )
own_strings:35	run-fn	HB_STRREPLACE	HB_STRREPLACE	hb_StrReplace( "one two", { "one", "two" }, { "1" } )
own_strings:36	run-fn	HB_STRREPLACE	HB_STRREPLACE	hb_StrReplace( "", "a", "b" )
own_strings:39	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "line %s: %s", "12", "bad" )
own_strings:40	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "%d items", 42 )
own_strings:41	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "%5d|", 42 )
own_strings:42	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "%-5d|", 42 )
own_strings:43	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "%05d|", -42 )
own_strings:44	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "%+d", 7 )
own_strings:45	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "%d", 2.5 )
own_strings:46	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "%x %X", 255, 255 )
own_strings:47	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "%.2f", 3.14159 )
own_strings:48	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "%8.2f|", -3.14159 )
own_strings:49	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "%f", 1.50 )
own_strings:50	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "%.3s|%5s|", "abcdef", "ab" )
own_strings:51	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "%2$s %1$s", "a", "b" )
own_strings:52	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "100%% %s", "done" )
own_strings:53	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "%s|%d", "only" )
own_strings:54	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "%q %s", "x" )
own_strings:55	run-fn	HB_STRFORMAT	HB_STRFORMAT	hb_StrFormat( "%c%c", 72, 105 )
own_strings:58	run-fn	MLCOUNT	MLCOUNT	MLCount( "one two three four", 9 )
own_strings:59	run-fn	MEMOLINE	MEMOLINE	MemoLine( "one two three four", 9, 1 )
own_strings:60	run-fn	MEMOLINE	MEMOLINE	MemoLine( "one two three four", 9, 2 )
own_strings:61	run-fn	MEMOLINE	MEMOLINE	MemoLine( "one two three four", 9, 3 )
own_strings:62	run-fn	MEMOLINE	MEMOLINE	MemoLine( "one two three four", 9, 4 )
own_strings:63	run-fn	MLCOUNT	CHR,MLCOUNT	MLCount( "a" + Chr( 13 ) + Chr( 10 ) + "b" )
own_strings:64	run-fn	MEMOLINE	CHR,MEMOLINE	MemoLine( "a" + Chr( 13 ) + Chr( 10 ) + "b", 5, 2 )
own_strings:65	run-fn	MLCOUNT	MLCOUNT	MLCount( "abcdefghij", 4 )
own_strings:66	run-fn	MEMOLINE	MEMOLINE	MemoLine( "abcdefghij", 4, 3 )
own_strings:67	run-fn	MEMOLINE	CHR,MEMOLINE	MemoLine( "a" + Chr( 9 ) + "b", 10, 1 )
own_strings:68	run-fn	MLCOUNT	MLCOUNT	MLCount( "" )
own_strings:69	run-fn	MEMOLINE	MEMOLINE	MemoLine( "abc", 0, 1 )
own_strings:70	run-fn	MLCOUNT	CHR,MLCOUNT	MLCount( "a" + Chr( 10 ) + "b", 10 )
own_strings:73	run-fn	HB_STRTOHEX	CHR,HB_STRTOHEX	hb_StrToHex( "AB" + Chr( 0 ) + Chr( 255 ) )
own_strings:74	run-fn	HB_STRTOHEX	HB_STRTOHEX	hb_StrToHex( "ab", "-" )
own_strings:75	run-fn	HB_HEXTOSTR	HB_HEXTOSTR	hb_HexToStr( "414200ff" )
own_strings:76	run-fn	HB_HEXTOSTR	HB_HEXTOSTR	hb_HexToStr( "41 42 4" )
own_strings:77	run-fn	HB_NUMTOHEX	HB_NUMTOHEX	hb_NumToHex( 255 )
own_strings:78	run-fn	HB_NUMTOHEX	HB_NUMTOHEX	hb_NumToHex( 255, 4 )
own_strings:79	run-fn	HB_NUMTOHEX	HB_NUMTOHEX	hb_NumToHex( 0 )
own_strings:80	run-fn	HB_NUMTOHEX	HB_NUMTOHEX	hb_NumToHex( -1, 4 )
own_strings:83	run-fn	HB_NTOS	HB_NTOS	hb_ntos( 42 )
own_strings:84	run-fn	HB_NTOS	HB_NTOS	hb_ntos( -1.50 )
own_strings:85	run-fn	HB_EOL	HB_EOL	hb_eol()
own_strings:86	run-fn	HB_BLEN	HB_BLEN	hb_BLen( "abc" )
own_strings:87	run-fn	HB_BLEFT	HB_BLEFT	hb_BLeft( "abcdef", 2 )
own_strings:88	run-fn	HB_BSUBSTR	HB_BSUBSTR	hb_BSubStr( "abcdef", 3, 2 )
own_strings:89	run-fn	HB_BSUBSTR	HB_BSUBSTR	hb_BSubStr( "abcdef", 5 )
own_strings:92	run-fn	HB_AT	HB_AT	hb_At( "&", "a&b&c" )
own_strings:93	run-fn	HB_AT	HB_AT	hb_At( "&", "a&b&c", 3 )
own_strings:94	run-fn	HB_AT	HB_AT	hb_At( "&", "a&b&c", 3, 3 )
own_strings:95	run-fn	HB_AT	HB_AT	hb_At( "", "abc" )
own_strings:98	run-fn	STRTRAN	STRTRAN	StrTran( "aaaa", "a", "b", 2 )
own_strings:99	run-fn	STRTRAN	STRTRAN	StrTran( "aaaa", "a", "b", 2, 1 )
own_strings:100	run-fn	STRTRAN	STRTRAN	StrTran( "aaaa", "a", "b", 0 )
own_strings:101	run-fn	STRTRAN	STRTRAN	StrTran( "aaaa", "", "b" )
own_strings:102	run-fn	STRTRAN	STRTRAN	StrTran( "abcabc", "bc" )
own_strings:105	run-fn	PADL	PADL	PadL( "ab", 5, "*" )
own_strings:106	run-fn	PADC	PADC	PadC( "ab", 7, "-" )
own_strings:107	run-fn	PADR	PADR	PadR( "ab", 4, "xyz" )
own_strings:108	run-fn	PADR	PADR	PadR( "ab", 4, "" )
own_strings:111	run-fn	HB_CSTR	HB_CSTR	hb_CStr( "x" )
own_strings:112	run-fn	HB_CSTR	HB_CSTR	hb_CStr( 12 )
own_strings:113	run-fn	HB_CSTR	HB_CSTR	hb_CStr( .T. )
own_strings:114	run-fn	HB_CSTR	HB_CSTR	hb_CStr( NIL )
own_strings:115	run-fn	HB_CSTR	HB_CSTR	hb_CStr( { 1, 2 } )
own_strings:116	run-fn	HB_CSTR	HB_CSTR,HB_STOD	hb_CStr( hb_SToD( "20240131" ) )
own_strings:117	run-fn	HB_VALTOEXP	HB_VALTOEXP	hb_ValToExp( { 1, "a", .F., NIL } )
own_strings:118	run-fn	HB_VALTOEXP	HB_VALTOEXP	hb_ValToExp( { "k" => 2 } )
own_strings:119	run-fn	HB_VALTOEXP	HB_VALTOEXP	hb_ValToExp( { => } )
own_strings:120	run-fn	HB_VALTOEXP	HB_VALTOEXP	hb_ValToExp( 'say "hi"' )
own_strings:121	run-fn	HB_VALTOEXP	HB_VALTOEXP	hb_ValToExp( {} )
own_strings:122	run-fn	HB_VALTOEXP	HB_VALTOEXP	hb_ValToExp( 1.50 )
own_threads_mt:21	run-fn	HB_THREADID	HB_THREADID	hb_threadID()
own_threads_mt:22	run-fn	HB_MUTEXCREATE	HB_MUTEXCREATE,HB_MUTEXNOTIFY,HB_MUTEXSUBSCRIBE,HB_NTOS,HB_THREADID,HB_THREADSTART,HB_THREADWAIT	ThreadNumbers()
own_threads_mt:23	run-fn	VALTYPE	HB_THREADSELF,VALTYPE	ValType( hb_threadSelf() )
own_threads_mt:24	run-fn	HB_THREADID	HB_THREADID,HB_THREADSELF	hb_threadID( hb_threadSelf() )
own_threads_mt:28	run-fn	HB_THREADSTART	HB_IDLESLEEP,HB_THREADSTART,HB_THREADWAIT	WaitOne()
own_threads_mt:29	run-fn	HB_THREADSTART	HB_IDLESLEEP,HB_THREADSTART,HB_THREADWAIT	WaitTimeout()
own_threads_mt:30	run-fn	HB_THREADSTART	HB_IDLESLEEP,HB_THREADSTART,HB_THREADWAIT	WaitAll()
own_threads_mt:34	run-fn	HB_MUTEXCREATE	HB_MUTEXCREATE,HB_MUTEXNOTIFY,HB_MUTEXSUBSCRIBE,HB_NTOS,HB_THREADSTART,HB_THREADWAIT,SET	SetsInherited()
own_threads_mt:38	run-fn	HB_MUTEXCREATE	HB_MUTEXCREATE,HB_MUTEXNOTIFY,HB_MUTEXSUBSCRIBE,HB_NTOS,HB_THREADSTART,HB_THREADWAIT	ThreadStatic()
own_threads_mt:41	run-fn	HB_MUTEXCREATE	HB_MUTEXCREATE,HB_MUTEXNOTIFY,HB_MUTEXSUBSCRIBE,HB_NTOS,HB_THREADSTART,HB_THREADWAIT,__QUIT	ThreadQuit()
own_threads_mt:44	run-fn	HB_THREADSTART	HB_IDLESLEEP,HB_THREADQUITREQUEST,HB_THREADSTART,HB_THREADWAIT	QuitRequest()
own_threads_mt:48	run-fn	VALTYPE	HB_MUTEXCREATE,VALTYPE	ValType( hb_mutexCreate() )
own_threads_mt:49	run-fn	HB_MUTEXCREATE	HB_MUTEXCREATE,HB_MUTEXLOCK,HB_MUTEXUNLOCK	MutexRecursive()
own_threads_mt:50	run-fn	HB_MUTEXCREATE	HB_MUTEXCREATE,HB_MUTEXLOCK,HB_MUTEXNOTIFY,HB_MUTEXSUBSCRIBE,HB_MUTEXUNLOCK,HB_THREADSTART,HB_THREADWAIT	MutexTimeout()
own_threads_mt:51	run-fn	HB_MUTEXCREATE	HB_MUTEXCREATE,HB_MUTEXNOTIFY,HB_MUTEXSUBSCRIBE	NotifyOrder()
own_threads_mt:52	run-fn	HB_MUTEXSUBSCRIBE	HB_MUTEXCREATE,HB_MUTEXSUBSCRIBE	hb_mutexSubscribe( hb_mutexCreate(), 0.05 )
own_threads_mt:53	run-fn	HB_MUTEXCREATE	HB_MUTEXCREATE,HB_MUTEXNOTIFY,HB_MUTEXSUBSCRIBE,VALTYPE	NotifyNil()
own_times:22	run-fn	HB_TTOC	HB_TTOC	hb_TToC( tStamp )
own_times:23	run-fn	HB_TTOC	HB_TTOC	hb_TToC( tStamp, "YYYY-MM-DD", "HH:MM:SS" )
own_times:24	run-fn	HB_TTOC	HB_TTOC	hb_TToC( tStamp, "YYYYMMDD", "HHMMSS" )
own_times:25	run-fn	HB_TTOC	HB_TTOC	hb_TToC( tStamp, "YYYY/MM/DD", "HH:MM:SS" )
own_times:26	run-fn	HB_TTOC	HB_TTOC	hb_TToC( tStamp, "DD/MM/YYYY", "hh:mm" )
own_times:27	run-fn	HB_TTOC	HB_TTOC	hb_TToC( tStamp, "", "HH:MM" )
own_times:28	run-fn	HB_TTOC	HB_TTOC	hb_TToC( tMorning, "YYYY-MM-DD", "hh:mm pp" )
own_times:29	run-fn	HB_TTOC	HB_TTOC	hb_TToC( tStamp, "YYYY-MM-DD", "hh:mm pp" )
own_times:30	run-fn	HB_TTOC	HB_TTOC	hb_TToC( tStamp, "YYYY-MM-DD", "hh:mm:ss.ff" )
own_times:31	run-fn	HB_TTOC	HB_TTOC	hb_TToC( tMorning, "YYYY-MM-DD", "hh:mm:ss.f" )
own_times:32	run-fn	HB_TTOC	HB_TTOC	hb_TToC( tStamp, "YYYY-MM-DD", "hh:mm:ss.ffff" )
own_times:35	run-fn	HB_TTOC	HB_STRTOTS,HB_TTOC	hb_TToC( hb_StrToTS( "2024-01-31 13:05" ) )
own_times:36	run-fn	HB_TTOC	HB_STRTOTS,HB_TTOC	hb_TToC( hb_StrToTS( "2024-01-31 13:05:07" ) )
own_times:37	run-fn	HB_TTOC	HB_STRTOTS,HB_TTOC	hb_TToC( hb_StrToTS( "2024-01-31T13:05:07" ) )
own_times:38	run-fn	HB_TTOC	HB_STRTOTS,HB_TTOC	hb_TToC( hb_StrToTS( "2024-01-31 13:05:07.5" ) )
own_times:39	run-fn	HB_TTOC	HB_STRTOTS,HB_TTOC	hb_TToC( hb_StrToTS( "2024-01-31" ) )
own_times:40	run-fn	HB_TTOC	HB_STRTOTS,HB_TTOC	hb_TToC( hb_StrToTS( " 2024-01-31 1:05 pm" ) )
own_times:41	run-fn	HB_TTOC	HB_STRTOTS,HB_TTOC	hb_TToC( hb_StrToTS( "2024-01-31 13:05Z" ) )
own_times:42	run-fn	HB_TTOC	HB_STRTOTS,HB_TTOC	hb_TToC( hb_StrToTS( "2024-01-31 13:05+02:00" ) )
own_times:43	run-fn	HB_TTOC	HB_STRTOTS,HB_TTOC	hb_TToC( hb_StrToTS( "2024-01-31 01:05+02:00" ) )
own_times:44	run-fn	HB_TTOC	HB_STRTOTS,HB_TTOC	hb_TToC( hb_StrToTS( "2024-02-30 13:05" ) )
own_times:45	run-fn	HB_TTOC	HB_STRTOTS,HB_TTOC	hb_TToC( hb_StrToTS( "13:05" ) )
own_times:46	run-fn	EMPTY	EMPTY,HB_STRTOTS	Empty( hb_StrToTS( "not a time" ) )
own_times:49	run-fn	DTOS	DTOS,HB_TTOD	DToS( hb_TToD( tStamp ) )
own_times:50	run-fn	HB_TTOD	HB_TTOD	TimeOf( tStamp )
own_times:51	run-fn	HB_TTOD	HB_TTOD	SecondsOf( tStamp )
own_times:54	run-fn	HB_TTOMSEC	HB_TTOMSEC	hb_TToMSec( tStamp )
own_times:55	run-fn	HB_TTOMSEC	HB_DATETIME,HB_TTOMSEC	hb_TToMSec( hb_DateTime( 1970, 1, 1, 0, 0, 0, 0 ) )
own_times:56	run-fn	VALTYPE	HB_TSTOUTC,VALTYPE	ValType( hb_TSToUTC( tStamp ) )
own_times:59	run-fn	HB_TTOC	HB_DATETIME,HB_TTOC	hb_TToC( hb_DateTime( 2024, 2, 30, 10, 0, 0, 0 ), "YYYY-MM-DD", "hh:mm" )
own_times:60	run-fn	HB_TTOC	HB_DATETIME,HB_TTOC	hb_TToC( hb_DateTime( 2024, 2, 29, 24, 0, 0, 0 ), "YYYY-MM-DD", "hh:mm" )
own_times:61	run-fn	YEAR	YEAR	Year( tStamp )
own_times:62	run-fn	DOW	DOW	DoW( tStamp )
own_times:65	run-fn	HB_TTOC	HB_STOT,HB_TTOC	hb_TToC( hb_SToT( "20240131130507250" ) )
own_times:66	run-fn	HB_TTOC	HB_STOT,HB_TTOC	hb_TToC( hb_SToT( "20240131" ) )
own_times:67	run-fn	HB_TTOC	HB_STOT,HB_TTOC	hb_TToC( hb_SToT( "2024013113" ) )
own_times:70	run-fn	DTOS	DTOS,HB_CTOD	DToS( hb_CToD( "31/01/2024", "DD/MM/YYYY" ) )
own_times:71	run-fn	HB_DTOC	HB_DTOC,HB_STOD	hb_DToC( hb_SToD( "20240131" ), "DD/MM/YYYY" )
own_times:72	run-fn	DTOS	DTOS,HB_CTOD	DToS( hb_CToD( "", "DD/MM/YYYY" ) )
own_times:73	run-fn	HB_DTOC	HB_DTOC,HB_STOD	hb_DToC( hb_SToD( "" ), "DD/MM/YYYY" )
own_times:74	run-fn	DTOS	DTOS,HB_CTOD	DToS( hb_CToD( "31/01/24", "DD/MM/YY" ) )
own_times:75	run-fn	DTOS	DTOS,HB_CTOD	DToS( hb_CToD( "30/02/2024", "DD/MM/YYYY" ) )
own_times:76	run-fn	DTOS	DTOS,HB_CTOD	DToS( hb_CToD( " 2024-1-5 extra", "YYYY-MM-DD" ) )
own_times:77	run-fn	DTOS	CTOD,DTOS	DToS( CToD( "2024-01-31" ) )
own_times:78	run-fn	HB_DTOC	HB_DTOC	hb_DToC( tStamp, "YYYY.MM.DD" )
own_times:81	run-fn	DTOS	DTOS,HB_DATE	DToS( hb_Date( 2024, 1, 31 ) )
own_times:82	run-fn	DTOS	DTOS,HB_DATE	DToS( hb_Date( 2024, 2, 30 ) )
own_times:83	run-fn	HB_DATE	DATE,HB_DATE	hb_Date() == Date()
own_times:86	run-fn	VALTYPE	HB_DATETIME,VALTYPE	ValType( hb_DateTime() )
own_times:87	run-fn	HB_MILLISECONDS	HB_MILLISECONDS	hb_MilliSeconds() > 212544000000000
own_times:88	run-fn	SECONDS	SECONDS	Seconds() >= 0 .AND. Seconds() < 86400
rt_array:57	quarantine:strict signature: a wrong-type or wrong-count argument is a compile error (CS7036)	ACOPY	ACOPY	ACopy()
rt_array:59	run-fn	ACOPY	ACOPY	ACopy( {}, "C" )
rt_array:60	run-fn	ACOPY	ACOPY	ACopy( "C", {} )
